12903063.472762845,229
12903063.472762845,230
12903063.472762845,231
13021074.234727241,232
13021074.234727241,233
13021074.234727241,234
13204489.591474446,235
13214565.122191941,236
13214565.122191941,237
13214565.122191941,238
13214565.122191941,239
13449022.805638025,240
13449022.805638025,241
13465295.104249911,242
13621832.40998761,243
13621832.40998761,244
13621832.40998761,245
13621832.40998761,246
13929388.448583184,247
13930481.291508306,248
13930481.291508306,249
14148218.503205622,250
14606837.663793258,251
14606837.663793258,252
14606837.663793258,253
15037228.474288765,254
15037228.474288765,255
15037228.474288765,256
16199333.792581642,257
16199333.792581642,258
16199333.792581642,259
16199333.792581642,260
16371160.94524479,261
16371160.94524479,262
16371160.94524479,263
16371160.94524479,264
16486049.0345897,265
16486049.0345897,266
16486049.0345897,267
16486049.0345897,268
17537181.41158276,269
17537181.41158276,270
17537181.41158276,271
17537181.41158276,272
17537181.41158276,273
17537181.41158276,274
17791712.18788734,275
17791712.18788734,276
17792658.98325393,277
17793005.57234671,278
18019773.693028357,279
18227162.037366237,280
18227162.037366237,281
18300495.95010158,282
18300495.95010158,283
18300495.95010158,284
18300495.95010158,285
18300495.95010158,286
18300495.95010158,287
18300495.95010158,288
18597661.722965095,289
18597661.722965095,290
18597661.722965095,291
18891076.23081354,292
19218448.494952936,293
19218448.494952936,294
20243813.801669553,295
20243813.801669553,296
20291203.218286563,297
20291203.218286563,298
20903315.94118858,299
20903315.94118858,300
21379684.733855978,301
21379684.733855978,302
21604905.751294427,303
21604905.751294427,304
22039921.135041036,305
22040069.615116313,306
22040069.615116313,307
23258208.884091806,308
23258208.884091806,309
23258208.884091806,310
23258208.884091806,311
23390275.4353346,312
23405480.279558793,313
23843609.83689774,314
23843609.83689774,315
24082572.999755185,316
24337702.531176012,317
24494682.817420427,318
24969657.44029516,319
25073157.23663314,320
25073157.23663314,321
25073167.422068,322
25074367.422068,323
25074367.422068,324
25078183.924193796,325
25424959.867882337,326
25424959.867882337,327
25980063.352054454,328
25980510.260130305,329
26209929.36579149,330
27166701.46324841,331
27166701.46324841,332
27176268.295526057,333
27176268.295526057,334
27176268.295526057,335
27402790.985602222,336
27859322.64314274,337
27859322.64314274,338
27859322.64314274,339
28096712.501504168,340
28096712.501504168,341
28096712.501504168,342
28597594.187608693,343
28605089.753992617,344
28607619.50261409,345
28607619.50261409,346
29135003.024022195,347
29148453.574698493,348
29148453.574698493,349
29148453.574698493,350
29482448.11861777,351
29501491.887140468,352
30754461.56671384,353
31397714.730637006,354
31422419.121026043,355
31423770.144513525,356
32620193.482377395,357
32620193.482377395,358
32795509.274084218,359
32795509.274084218,360
34744313.72942028,361
34744313.72942028,362
34754420.647207156,363
34754420.647207156,364
34997606.37189566,365
35701457.739877336,366
36151187.213437766,367
36151187.213437766,368
36151187.213437766,369
37168014.462757036,370
37248369.09541103,371
37567352.80117634,372
37567352.80117634,373
37567352.80117634,374
37567352.80117634,375
37567352.80117634,376
37567352.80117634,377
37567352.80117634,378
37567352.80117634,379
37586782.71750777,380
37586782.71750777,381
37929640.18335142,382
37929640.18335142,383
39025270.83826014,384
39143347.246685356,385
39143347.246685356,386
39262468.96452706,387
39388807.2812716,388
39396328.86013681,389
39848939.04931048,390
40097684.54206307,391
40276714.61647394,392
40276714.61647394,393
40744369.231379375,394
40802743.23092866,395
41480396.87114902,396
42583306.949383095,397
42879183.88629207,398
44383056.23683725,399
45052833.470753506,400
45064656.48609091,401
45265304.229208305,402
45265304.229208305,403
45605109.102416925,404
45949547.85054284,405
46240187.41178936,406
46240789.07092769,407
46261189.07092769,408
46261189.07092769,409
46261487.876825966,410
46437627.16369529,411
46893729.86217859,412
49195263.374667384,413
50205738.8250088,414
50418895.786641516,415
50435548.91085872,416
51343441.06309773,417
51544538.29107216,418
52241125.585271396,419
52516796.37052033,420
52596714.194909066,421
52596714.194909066,422
52845017.898760974,423
52966087.65007216,424
52966087.65007216,425
52966087.65007216,426
52967464.96650103,427
52967464.96650103,428
54100929.261219755,429
54399356.84218006,430
54399808.442403056,431
54628938.946695805,432
55009175.30276177,433
55258560.06377092,434
55496440.58740918,435
55693320.84307288,436
55890107.448679775,437
56048902.664555974,438
56323940.312523805,439
56730467.33921182,440
56730467.33921182,441
57193526.87552701,442
57457136.58955032,443
57836111.78256322,444
57836111.78256322,445
58137860.895326644,446
58986431.245122984,447
58986431.245122984,448
59243899.302075356,449
59327718.891732104,450
59327718.891732104,451
59707379.36625936,452
59708564.51323191,453
60446781.01509207,454
60446781.01509207,455
60447631.301454626,456
60638832.965393074,457
60880658.03916408,458
60880658.03916408,459
60880658.03916408,460
61207120.20180601,461
62604622.24383584,462
62604622.24383584,463
62770778.95699806,464
62770778.95699806,465
63291771.714953214,466
63291771.714953214,467
63360366.47736358,468
63360366.47736358,469
63499060.0550538,470
63724729.39223809,471
63833009.57616697,472
64715710.3851728,473
65173888.71090789,474
65173888.71090789,475
65173888.71090789,476
65737389.719713055,477
65737703.1696269,478
66207923.70050554,479
66207923.70050554,480
67644478.66091111,481
67776927.83448924,482
67947124.56583062,483
68841008.69175345,484
69076878.36580668,485
69797615.15084308,486
69956566.4662224,487
70061354.96835542,488
70064424.51908647,489
70183862.07071534,490
70208147.89685613,491
70263492.76922524,492
70263492.76922524,493
70663090.36839564,494
70899714.16715236,495
70900293.42744158,496
71113130.43136111,497
71113130.43136111,498
71113130.43136111,499
